"","id","modified","basisOfRecord","occurrenceID.x","organismQuantityType","sex","eventDate","country","scientificName","kingdom","phylum","class","order","family","vernacularName","measurementUnit","length"
"14483",77773,"2019-11-20T10:08:02","HumanObservation",77773,"individual","Male",9744,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.91
"14484",77774,"2019-11-20T10:08:02","HumanObservation",77774,"individual","Male",9744,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14485",79421,"2019-11-20T10:08:54","HumanObservation",79421,"individual","Male",10074,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14486",79418,"2019-11-20T10:08:54","HumanObservation",79418,"individual","Male",10074,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14487",79419,"2019-11-20T10:08:54","HumanObservation",79419,"individual","Male",10074,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14488",79420,"2019-11-20T10:08:54","HumanObservation",79420,"individual","Male",10074,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",8.31
"14489",79422,"2019-11-20T10:08:54","HumanObservation",79422,"individual","Male",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14490",79423,"2019-11-20T10:08:54","HumanObservation",79423,"individual","Male",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14491",79424,"2019-11-20T10:08:54","HumanObservation",79424,"individual","Male",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14492",79425,"2019-11-20T10:08:55","HumanObservation",79425,"individual","Male",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14493",79426,"2019-11-20T10:08:55","HumanObservation",79426,"individual","Male",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14494",79427,"2019-11-20T10:08:55","HumanObservation",79427,"individual","Male",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"14495",79428,"2019-11-20T10:08:55","HumanObservation",79428,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.59
"14496",79429,"2019-11-20T10:08:55","HumanObservation",79429,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",8.95
"14497",79430,"2019-11-20T10:08:55","HumanObservation",79430,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14498",79431,"2019-11-20T10:08:55","HumanObservation",79431,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14499",79432,"2019-11-20T10:08:55","HumanObservation",79432,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14500",79433,"2019-11-20T10:08:56","HumanObservation",79433,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14501",79434,"2019-11-20T10:08:56","HumanObservation",79434,"individual","Female",10075,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14502",79435,"2019-11-20T10:08:56","HumanObservation",79435,"individual","Female",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14503",79436,"2019-11-20T10:08:56","HumanObservation",79436,"individual","Female",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"14504",79437,"2019-11-20T10:08:56","HumanObservation",79437,"individual","Female",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14505",79438,"2019-11-20T10:08:56","HumanObservation",79438,"individual","Female",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14506",79439,"2019-11-20T10:08:56","HumanObservation",79439,"individual","Male",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.59
"14507",79440,"2019-11-20T10:08:56","HumanObservation",79440,"individual","Male",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14508",79441,"2019-11-20T10:08:57","HumanObservation",79441,"individual","Male",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14509",79442,"2019-11-20T10:08:57","HumanObservation",79442,"individual","Male",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14510",79443,"2019-11-20T10:08:57","HumanObservation",79443,"individual","Male",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14511",79444,"2019-11-20T10:08:57","HumanObservation",79444,"individual","Male",10076,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14512",79853,"2019-11-20T10:09:48","HumanObservation",79853,"individual","Female",10108,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14513",79850,"2019-11-20T10:09:48","HumanObservation",79850,"individual","Female",10108,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14514",79851,"2019-11-20T10:09:48","HumanObservation",79851,"individual","Female",10108,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14515",79852,"2019-11-20T10:09:48","HumanObservation",79852,"individual","Female",10108,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",8.95
"14516",79854,"2019-11-20T10:09:49","HumanObservation",79854,"individual","Female",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14517",79855,"2019-11-20T10:09:49","HumanObservation",79855,"individual","Female",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14518",79856,"2019-11-20T10:09:49","HumanObservation",79856,"individual","Female",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14519",79857,"2019-11-20T10:09:49","HumanObservation",79857,"individual","Female",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14520",79858,"2019-11-20T10:09:49","HumanObservation",79858,"individual","Female",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14521",79859,"2019-11-20T10:09:49","HumanObservation",79859,"individual","Female",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"14522",79860,"2019-11-20T10:09:49","HumanObservation",79860,"individual","Male",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14523",79861,"2019-11-20T10:09:49","HumanObservation",79861,"individual","Male",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14524",79862,"2019-11-20T10:09:50","HumanObservation",79862,"individual","Male",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14525",79863,"2019-11-20T10:09:50","HumanObservation",79863,"individual","Male",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14526",79864,"2019-11-20T10:09:50","HumanObservation",79864,"individual","Male",10109,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14527",79865,"2019-11-20T10:09:50","HumanObservation",79865,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14528",79866,"2019-11-20T10:09:50","HumanObservation",79866,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14529",79867,"2019-11-20T10:09:50","HumanObservation",79867,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"14530",79868,"2019-11-20T10:09:50","HumanObservation",79868,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14531",79869,"2019-11-20T10:09:50","HumanObservation",79869,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14532",79870,"2019-11-20T10:09:51","HumanObservation",79870,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.87
"14533",79871,"2019-11-20T10:09:51","HumanObservation",79871,"individual","Male",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14534",79872,"2019-11-20T10:09:51","HumanObservation",79872,"individual","Female",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14535",79873,"2019-11-20T10:09:51","HumanObservation",79873,"individual","Female",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14536",79874,"2019-11-20T10:09:51","HumanObservation",79874,"individual","Female",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14537",79875,"2019-11-20T10:09:51","HumanObservation",79875,"individual","Female",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14538",79876,"2019-11-20T10:09:51","HumanObservation",79876,"individual","Female",10110,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14539",81379,"2019-11-20T10:10:43","HumanObservation",81379,"individual","Female",10427,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14540",81376,"2019-11-20T10:10:42","HumanObservation",81376,"individual","Female",10425,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14541",81377,"2019-11-20T10:10:42","HumanObservation",81377,"individual","Female",10426,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14542",81378,"2019-11-20T10:10:43","HumanObservation",81378,"individual","Female",10426,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14543",81380,"2019-11-20T10:10:43","HumanObservation",81380,"individual","Male",10427,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.59
"14544",81381,"2019-11-20T10:10:43","HumanObservation",81381,"individual","Male",10427,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14545",81382,"2019-11-20T10:10:43","HumanObservation",81382,"individual","Male",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14546",81383,"2019-11-20T10:10:43","HumanObservation",81383,"individual","Male",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14547",81384,"2019-11-20T10:10:43","HumanObservation",81384,"individual","Male",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14548",81385,"2019-11-20T10:10:43","HumanObservation",81385,"individual","Male",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14549",81386,"2019-11-20T10:10:44","HumanObservation",81386,"individual","Male",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14550",81387,"2019-11-20T10:10:44","HumanObservation",81387,"individual","Female",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14551",81388,"2019-11-20T10:10:44","HumanObservation",81388,"individual","Female",10428,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",8.63
"14552",81389,"2019-11-20T10:10:44","HumanObservation",81389,"individual","Female",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.59
"14553",81390,"2019-11-20T10:10:44","HumanObservation",81390,"individual","Female",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"14554",81391,"2019-11-20T10:10:44","HumanObservation",81391,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",8.95
"14555",81392,"2019-11-20T10:10:44","HumanObservation",81392,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14556",81393,"2019-11-20T10:10:44","HumanObservation",81393,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.27
"14557",81394,"2019-11-20T10:10:45","HumanObservation",81394,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14558",81395,"2019-11-20T10:10:45","HumanObservation",81395,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14559",81396,"2019-11-20T10:10:45","HumanObservation",81396,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14560",81397,"2019-11-20T10:10:45","HumanObservation",81397,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14561",81398,"2019-11-20T10:10:45","HumanObservation",81398,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14562",81399,"2019-11-20T10:10:45","HumanObservation",81399,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14563",81400,"2019-11-20T10:10:45","HumanObservation",81400,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14564",81401,"2019-11-20T10:10:45","HumanObservation",81401,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14565",81402,"2019-11-20T10:10:45","HumanObservation",81402,"individual","Male",10429,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14566",81811,"2019-11-20T10:11:36","HumanObservation",81811,"individual","Female",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14567",81808,"2019-11-20T10:11:36","HumanObservation",81808,"individual","Female",10459,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14568",81809,"2019-11-20T10:11:36","HumanObservation",81809,"individual","Female",10459,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"14569",81810,"2019-11-20T10:11:36","HumanObservation",81810,"individual","Female",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14570",81812,"2019-11-20T10:11:37","HumanObservation",81812,"individual","Female",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.43
"14571",81813,"2019-11-20T10:11:37","HumanObservation",81813,"individual","Female",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14572",81814,"2019-11-20T10:11:37","HumanObservation",81814,"individual","Female",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",15.03
"14573",81815,"2019-11-20T10:11:37","HumanObservation",81815,"individual","Male",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14574",81816,"2019-11-20T10:11:37","HumanObservation",81816,"individual","Male",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14575",81817,"2019-11-20T10:11:37","HumanObservation",81817,"individual","Male",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14576",81818,"2019-11-20T10:11:37","HumanObservation",81818,"individual","Male",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14577",81819,"2019-11-20T10:11:38","HumanObservation",81819,"individual","Male",10460,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.87
"14578",81820,"2019-11-20T10:11:38","HumanObservation",81820,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14579",81821,"2019-11-20T10:11:38","HumanObservation",81821,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14580",81822,"2019-11-20T10:11:38","HumanObservation",81822,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14581",81823,"2019-11-20T10:11:38","HumanObservation",81823,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14582",81824,"2019-11-20T10:11:38","HumanObservation",81824,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14583",81825,"2019-11-20T10:11:38","HumanObservation",81825,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14584",81826,"2019-11-20T10:11:38","HumanObservation",81826,"individual","Male",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14585",81827,"2019-11-20T10:11:39","HumanObservation",81827,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.55
"14586",81828,"2019-11-20T10:11:39","HumanObservation",81828,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.87
"14587",81829,"2019-11-20T10:11:39","HumanObservation",81829,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14588",81830,"2019-11-20T10:11:39","HumanObservation",81830,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14589",81831,"2019-11-20T10:11:39","HumanObservation",81831,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.39
"14590",81832,"2019-11-20T10:11:39","HumanObservation",81832,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14591",81833,"2019-11-20T10:11:39","HumanObservation",81833,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",9.59
"14592",81834,"2019-11-20T10:11:39","HumanObservation",81834,"individual","Female",10461,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",10.23
"14593",119609,"2019-11-20T10:19:13","HumanObservation",119609,"individual","Male",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.11
"14594",119606,"2019-11-20T10:19:13","HumanObservation",119606,"individual","Male",19545,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14595",119607,"2019-11-20T10:19:13","HumanObservation",119607,"individual","Female",19545,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14596",119608,"2019-11-20T10:19:13","HumanObservation",119608,"individual","Male",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14597",119610,"2019-11-20T10:19:13","HumanObservation",119610,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14598",119611,"2019-11-20T10:19:13","HumanObservation",119611,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.07
"14599",119612,"2019-11-20T10:19:13","HumanObservation",119612,"individual","Male",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14600",119613,"2019-11-20T10:19:13","HumanObservation",119613,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.19
"14601",119614,"2019-11-20T10:19:14","HumanObservation",119614,"individual","Female",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14602",119615,"2019-11-20T10:19:14","HumanObservation",119615,"individual","Male",19546,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14603",119616,"2019-11-20T10:19:14","HumanObservation",119616,"individual","Female",19547,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14604",119617,"2019-11-20T10:19:14","HumanObservation",119617,"individual","Female",19547,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",14.71
"14605",119986,"2019-11-20T10:20:00","HumanObservation",119986,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14606",119983,"2019-11-20T10:20:00","HumanObservation",119983,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14607",119984,"2019-11-20T10:20:00","HumanObservation",119984,"individual","Female",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",13.75
"14608",119985,"2019-11-20T10:20:00","HumanObservation",119985,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.51
"14609",119987,"2019-11-20T10:20:00","HumanObservation",119987,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
"14610",119988,"2019-11-20T10:20:01","HumanObservation",119988,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.15
"14611",119989,"2019-11-20T10:20:01","HumanObservation",119989,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",11.83
"14612",119990,"2019-11-20T10:20:01","HumanObservation",119990,"individual","Male",19600,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.79
"14613",119991,"2019-11-20T10:20:01","HumanObservation",119991,"individual","Male",19601,"Australia","Megaptera novaeangliae","Animalia","Chordata","Mammalia","Cetartiodactyla","Balaenopteridae","Humpback","Metres",12.47
